Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft DocumentDB,Operation Result,Microsoft.DocumentDB/databaseAccounts/notebookWorkspaces/operationResults/read,Microsoft.DocumentDB/databaseAccounts/notebookWorkspaces/operationResults/read,Read the status of an asynchronous operation on notebook workspaces,,False
Microsoft DocumentDB,Operation Result,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/operationResults/read,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/operationResults/read,Read Status of private endpoint connection proxy asynchronous operation,,False
Microsoft DocumentDB,Operation Result,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/operationResults/read,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/operationResults/read,Read Status of privateEndpointConnenctions asynchronous operation,,False
Microsoft DocumentDB,Operation Result,Microsoft.DocumentDB/locations/deleteVirtualNetworkOrSubnets/operationResults/read,Microsoft.DocumentDB/locations/deleteVirtualNetworkOrSubnets/operationResults/read,Read Status of deleteVirtualNetworkOrSubnets asynchronous operation,,False
Microsoft DocumentDB,Operation Result,Read operation status,Microsoft.DocumentDB/operationResults/read,Read status of the asynchronous operation,,False
Microsoft DocumentDB,Regional Collection metrics,Read regional collection metrics,Microsoft.DocumentDB/databaseAccounts/region/databases/collections/metrics/read,Reads the regional collection metrics.,,False
Microsoft DocumentDB,Regional Database Account Collection partitions,Read regional database account partitions in a collection,Microsoft.DocumentDB/databaseAccounts/region/databases/collections/partitions/read,Read regional database account partitions in a collection,,False
Microsoft DocumentDB,Regional Database Account partition key metrics,Read regional database account partition key level metrics,Microsoft.DocumentDB/databaseAccounts/region/databases/collections/partitionKeyRangeId/metrics/read,Read regional database account partition key level metrics,,False
Microsoft DocumentDB,Regional Database Account partition metrics,Read regional database account partition level metrics,Microsoft.DocumentDB/databaseAccounts/region/databases/collections/partitions/metrics/read,Read regional database account partition level metrics,,False
Microsoft DocumentDB,Restorable database account,Microsoft.DocumentDB/locations/restorableDatabaseAccounts/read,Microsoft.DocumentDB/locations/restorableDatabaseAccounts/read,Read a restorable database account or List all the restorable database accounts,,False
Microsoft DocumentDB,Restore action on restorable database account,Microsoft.DocumentDB/locations/restorableDatabaseAccounts/restore/action,Microsoft.DocumentDB/locations/restorableDatabaseAccounts/restore/action ,Submit a restore request,,False
Microsoft DocumentDB,SQL Container,Delete SQL container,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/delete,Delete a SQL container.,,False
Microsoft DocumentDB,SQL Container,Merge the physical partitions of a SQL container.,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/partitionMerge/action,Merge the physical partitions of a SQL container.,,False
Microsoft DocumentDB,SQL Container,Read SQL container(s),Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/read,Read a SQL container or list all the SQL containers.,,False
Microsoft DocumentDB,SQL Container,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Container,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/partitionMerge/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Container,Write SQL container,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/write,Create or update a SQL container.,,False
Microsoft DocumentDB,SQL Container throughput setting,Migrate SQL container offer to autoscale,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/migrateToAutoscale/action,Migrate SQL container offer to autoscale.,,False
Microsoft DocumentDB,SQL Container throughput setting,Migrate a SQL container throughput offer to manual throughput,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/migrateToManualThroughput/action,Migrate a SQL container throughput offer to manual throughput.,,False
Microsoft DocumentDB,SQL Container throughput setting,Read SQL container throughput,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/read,Read a SQL container throughput.,,False
Microsoft DocumentDB,SQL Container throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Container throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/migrateToAutoscale/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Container throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/migrateToManualThroughput/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Container throughput setting,Write SQL container throughput,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/write,Update a SQL container throughput.,,False
Microsoft DocumentDB,SQL Database,Delete SQL database,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/delete,Delete a SQL database.,,False
Microsoft DocumentDB,SQL Database,Read SQL database(s),Microsoft.DocumentDB/databaseAccounts/sqlDatabases/read,Read a SQL database or list all the SQL databases.,,False
Microsoft DocumentDB,SQL Database,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Database,Write SQL database,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/write,Create a SQL database.,,False
Microsoft DocumentDB,SQL Database throughput setting,Migrate SQL database offer to autoscale,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/migrateToAutoscale/action,Migrate SQL database offer to autoscale.,,False
Microsoft DocumentDB,SQL Database throughput setting,Migrate a SQL database throughput offer to manual throughput,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/migrateToManualThroughput/action,Migrate a SQL database throughput offer to manual throughput.,,False
Microsoft DocumentDB,SQL Database throughput setting,Read SQL database throughput,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/read,Read a SQL database throughput.,,False
Microsoft DocumentDB,SQL Database throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Database throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/migrateToAutoscale/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Database throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/migrateToManualThroughput/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Database throughput setting,Redistribute throughput for the specified physical partitions of the SQL container.,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/redistributeThroughput/action,Redistribute throughput for the specified physical partitions of the SQL container.,,False
Microsoft DocumentDB,SQL Database throughput setting,Redistribute throughput for the specified physical partitions of the database.,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/redistributeThroughput/action,Redistribute throughput for the specified physical partitions of the database.,,False
Microsoft DocumentDB,SQL Database throughput setting,Retrieve throughput information for each physical partition of the SQL container.,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/throughputSettings/retrieveThroughputDistribution/action,Retrieve throughput information for each physical partition of the SQL container.,,False
Microsoft DocumentDB,SQL Database throughput setting,Retrieve throughput information for each physical partition of the database.,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/retrieveThroughputDistribution/action,Retrieve throughput information for each physical partition of the database.,,False
Microsoft DocumentDB,SQL Database throughput setting,Write SQL database throughput,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/throughputSettings/write,Update a SQL database throughput.,,False
Microsoft DocumentDB,SQL Role Assignment,Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/delete,Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/delete,Delete a SQL Role Assignment,,False
Microsoft DocumentDB,SQL Role Assignment,Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/read,Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/read,Read a SQL Role Assignment,,False
Microsoft DocumentDB,SQL Role Assignment,Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/write,Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/write,Create or update a SQL Role Assignment,,False
Microsoft DocumentDB,SQL Role Definition,Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/delete,Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/delete,Delete a SQL Role Definition,,False
Microsoft DocumentDB,SQL Role Definition,Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/read,Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/read,Read a SQL Role Definition,,False
Microsoft DocumentDB,SQL Role Definition,Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/write,Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/write,Create or update a SQL Role Definition,,False
Microsoft DocumentDB,SQL Stored Procedure,Delete SQL stored procedure,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/storedProcedures/delete,Delete a SQL stored procedure.,,False
Microsoft DocumentDB,SQL Stored Procedure,Read SQL stored procedure(s),Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/storedProcedures/read,Read a SQL stored procedure or list all the SQL stored procedures.,,False
Microsoft DocumentDB,SQL Stored Procedure,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/storedProcedures/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Stored Procedure,Write SQL stored procedure,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/storedProcedures/write,Create or update a SQL stored procedure.,,False
Microsoft DocumentDB,SQL Tirgger,Delete SQL trigger,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/triggers/delete,Delete a SQL trigger.,,False
Microsoft DocumentDB,SQL Tirgger,Read SQL trigger(s),Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/triggers/read,Read a SQL trigger or list all the SQL triggers.,,False
Microsoft DocumentDB,SQL Tirgger,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/triggers/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL Tirgger,Write SQL trigger,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/triggers/write,Create or update a SQL trigger.,,False
Microsoft DocumentDB,SQL User Defined Function,Delete SQL user defined function,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/userDefinedFunctions/delete,Delete a SQL user defined function.,,False
Microsoft DocumentDB,SQL User Defined Function,Read SQL user defined function(s),Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/userDefinedFunctions/read,Read a SQL user defined function or list all the SQL user defined functions.,,False
Microsoft DocumentDB,SQL User Defined Function,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/userDefinedFunctions/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,SQL User Defined Function,Write SQL user defined function,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/containers/userDefinedFunctions/write,Create or update a SQL user defined function.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Delete table,Microsoft.DocumentDB/databaseAccounts/apis/tables/delete,(Deprecated. Please use resource paths without '/apis/' segment) Delete a table. Only applicable to API types: 'table'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Delete table,Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/delete,(Deprecated. Please use resource paths without '/apis/' segment) Delete a table. Only applicable to API types: 'cassandra'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/tables/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'table'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'cassandra'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Read table(s),Microsoft.DocumentDB/databaseAccounts/apis/tables/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a table or list all the tables. Only applicable to API types: 'table'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Read table(s),Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a table or list all the tables. Only applicable to API types: 'cassandra'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Write table,Microsoft.DocumentDB/databaseAccounts/apis/tables/write,(Deprecated. Please use resource paths without '/apis/' segment) Create or update a table. Only applicable to API types: 'table'.,,False
Microsoft DocumentDB,Table,(Deprecated. Please use resource paths without '/apis/' segment) Write table,Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/write,(Deprecated. Please use resource paths without '/apis/' segment) Create or update a table. Only applicable to API types: 'cassandra'.,,False
Microsoft DocumentDB,Table,Delete table,Microsoft.DocumentDB/databaseAccounts/tables/delete,Delete a table.,,False
Microsoft DocumentDB,Table,Read operation results,Microsoft.DocumentDB/databaseAccounts/tables/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Table,Read table(s),Microsoft.DocumentDB/databaseAccounts/tables/read,Read a table or list all the tables.,,False
Microsoft DocumentDB,Table,Write table,Microsoft.DocumentDB/databaseAccounts/tables/write,Create or update a table.,,False
Microsoft DocumentDB,Table throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/tables/settings/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'table'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Table throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/settings/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'cassandra'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Table throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read table throughput,Microsoft.DocumentDB/databaseAccounts/apis/tables/settings/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a table throughput. Only applicable to API types: 'table'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Table throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read table throughput,Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/settings/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a table throughput. Only applicable to API types: 'cassandra'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Table throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Write table throughput,Microsoft.DocumentDB/databaseAccounts/apis/tables/settings/write,(Deprecated. Please use resource paths without '/apis/' segment) Update a table throughput. Only applicable to API types: 'table'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Table throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Write table throughput,Microsoft.DocumentDB/databaseAccounts/apis/keyspaces/tables/settings/write,(Deprecated. Please use resource paths without '/apis/' segment) Update a table throughput. Only applicable to API types: 'cassandra'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Table throughput setting,Migrate table offer to autoscale,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/migrateToAutoscale/action,Migrate table offer to autoscale.,,False
Microsoft DocumentDB,Table throughput setting,Migrate table offer to to manual throughput,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/migrateToManualThroughput/action,Migrate table offer to to manual throughput.,,False
Microsoft DocumentDB,Table throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Table throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/migrateToAutoscale/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Table throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/migrateToManualThroughput/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Table throughput setting,Read table throughput,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/read,Read a table throughput.,,False
Microsoft DocumentDB,Table throughput setting,Write table throughput,Microsoft.DocumentDB/databaseAccounts/tables/throughputSettings/write,Update a table throughput.,,False
Microsoft DocumentDB,ThroughputPool,"Create, Update, Delete ThroughputPool",Microsoft.DocumentDB/throughputPools/write,Create/Update/Delete throughputPool,,False
Microsoft DocumentDB,ThroughputPool,Read and List ThroughputPool,Microsoft.DocumentDB/throughputPools/read,Read/List throughputPool,,False
Microsoft DocumentDB,ThroughputPoolAccount,"Create, Update, Delete ThroughputPoolAccount",Microsoft.DocumentDB/throughputPool/throughputPoolAccounts/write,Create/Update/Delete throughputPool account in throughputPool,,False
Microsoft DocumentDB,ThroughputPoolAccount,Read and List ThroughputPoolAccount,Microsoft.DocumentDB/throughputPools/throughputPoolAccounts/read,Read/List throughputPool account in throughputPool,,False
Microsoft DocumentDB,operations,List operations,Microsoft.DocumentDB/operations/read,Read operations available for the Microsoft DocumentDB ,,False
