Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Web Apps,Web Apps Hostruntime Workflows,Get Web Apps Hostruntime Workflow Trigger Uri,microsoft.web/sites/hostruntime/webhooks/api/workflows/triggers/listCallbackUrl/action,Get Web Apps Hostruntime Workflow Trigger Uri.,"user,system",False
Microsoft Web Apps,Web Apps Hostruntime Workflows,List Web Apps Hostruntime Workflow Runs,microsoft.web/sites/hostruntime/webhooks/api/workflows/runs/read,List Web Apps Hostruntime Workflow Runs.,"user,system",False
Microsoft Web Apps,Web Apps Hostruntime Workflows,List Web Apps Hostruntime Workflow Triggers,microsoft.web/sites/hostruntime/webhooks/api/workflows/triggers/read,List Web Apps Hostruntime Workflow Triggers.,"user,system",False
Microsoft Web Apps,Web Apps Hostruntime Workflows,Run Web Apps Hostruntime Workflow Trigger,microsoft.web/sites/hostruntime/webhooks/api/workflows/triggers/run/action,Run Web Apps Hostruntime Workflow Trigger.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection,Delete Web Apps Hybrid Connection,microsoft.web/sites/hybridconnection/delete,Delete Web Apps Hybrid Connection.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection,Get Web Apps Hybrid Connection,microsoft.web/sites/hybridconnection/read,Get Web Apps Hybrid Connection.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection,Update Web Apps Hybrid Connection,microsoft.web/sites/hybridconnection/write,Update Web Apps Hybrid Connection.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection Namespaces Relays,Delete Web Apps Hybrid Connection Namespaces Relays,microsoft.web/sites/hybridconnectionnamespaces/relays/delete,Delete Web Apps Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection Namespaces Relays,Get Web Apps Hybrid Connection Namespaces Relays,microsoft.web/sites/hybridconnectionnamespaces/relays/read,Get Web Apps Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection Namespaces Relays,List Keys Web Apps Hybrid Connection Namespaces Relays,microsoft.web/sites/hybridconnectionnamespaces/relays/listkeys/action,List Keys Web Apps Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection Namespaces Relays,Update Web Apps Hybrid Connection Namespaces Relays,microsoft.web/sites/hybridconnectionnamespaces/relays/write,Update Web Apps Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,Web Apps Hybrid Connection Relays,Get Web Apps Hybrid Connection Relays,microsoft.web/sites/hybridconnectionrelays/read,Get Web Apps Hybrid Connection Relays.,"user,system",False
Microsoft Web Apps,Web Apps Instances,Get Web Apps Instances,microsoft.web/sites/instances/read,Get Web Apps Instances.,"user,system",False
Microsoft Web Apps,Web Apps Instances Deployments,Delete Web Apps Instances Deployments,microsoft.web/sites/instances/deployments/delete,Delete Web Apps Instances Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Instances Deployments,Get Web Apps Instances Deployments,microsoft.web/sites/instances/deployments/read,Get Web Apps Instances Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Instances Extensions,Get Web Apps Instances Extensions,microsoft.web/sites/instances/extensions/read,Get Web Apps Instances Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Instances Extensions Log,Get Web Apps Instances Extensions Log,microsoft.web/sites/instances/extensions/log/read,Get Web Apps Instances Extensions Log.,"user,system",False
Microsoft Web Apps,Web Apps Instances Extensions Processes,Get Web Apps Instances Extensions Processes,microsoft.web/sites/instances/extensions/processes/read,Get Web Apps Instances Extensions Processes.,"user,system",False
Microsoft Web Apps,Web Apps Instances Processes,Delete Web Apps Instances Processes,microsoft.web/sites/instances/processes/delete,Delete Web Apps Instances Processes.,"user,system",False
Microsoft Web Apps,Web Apps Instances Processes,Get Web Apps Instances Processes,microsoft.web/sites/instances/processes/read,Get Web Apps Instances Processes.,"user,system",False
Microsoft Web Apps,Web Apps Instances Processes,Stop Web Apps Instances Processes,microsoft.web/sites/instances/processes/stop/action,Stop Web Apps Instances Processes.,"user,system",False
Microsoft Web Apps,Web Apps Instances Processes Modules,Get Web Apps Instances Processes Modules,microsoft.web/sites/instances/processes/modules/read,Get Web Apps Instances Processes Modules.,"user,system",False
Microsoft Web Apps,Web Apps Instances Processes Threads,Get Web Apps Instances Processes Threads,microsoft.web/sites/instances/processes/threads/read,Get Web Apps Instances Processes Threads.,"user,system",False
Microsoft Web Apps,Web Apps Metric Definitions,Get Web Apps Metric Definitions,microsoft.web/sites/metricdefinitions/read,Get Web Apps Metric Definitions.,"user,system",False
Microsoft Web Apps,Web Apps Metrics,Get Web Apps Metrics,microsoft.web/sites/metrics/read,Get Web Apps Metrics.,"user,system",False
Microsoft Web Apps,Web Apps Metrics Definitions,Get Web Apps Metrics Definitions,microsoft.web/sites/metricsdefinitions/read,Get Web Apps Metrics Definitions.,"user,system",False
Microsoft Web Apps,Web Apps Migrate MySql,Get Web Apps Migrate MySql,microsoft.web/sites/migratemysql/read,Get Web Apps Migrate MySql.,"user,system",False
Microsoft Web Apps,Web Apps Operation Results,Get Web Apps Network Trace Operation Results,microsoft.web/sites/networktraces/operationresults/read,Get Web Apps Network Trace Operation Results.,"user,system",False
Microsoft Web Apps,Web Apps Operation Results,Get Web Apps Operation Results,microsoft.web/sites/operationresults/read,Get Web Apps Operation Results.,"user,system",False
Microsoft Web Apps,Web Apps Operations,Get Web Apps Operations,microsoft.web/sites/operations/read,Get Web Apps Operations.,"user,system",False
Microsoft Web Apps,Web Apps Performance Counters,Get Web Apps Performance Counters,microsoft.web/sites/perfcounters/read,Get Web Apps Performance Counters.,"user,system",False
Microsoft Web Apps,Web Apps Premier Addons,Delete Web Apps Premier Addons,microsoft.web/sites/premieraddons/delete,Delete Web Apps Premier Addons.,"user,system",False
Microsoft Web Apps,Web Apps Premier Addons,Get Web Apps Premier Addons,microsoft.web/sites/premieraddons/read,Get Web Apps Premier Addons.,"user,system",False
Microsoft Web Apps,Web Apps Premier Addons,Update Web Apps Premier Addons,microsoft.web/sites/premieraddons/write,Update Web Apps Premier Addons.,"user,system",False
Microsoft Web Apps,Web Apps Private Access,Get Web App Slots Private Access,microsoft.web/sites/slots/privateaccess/read,Get data around private site access enablement and authorized Virtual Networks that can access the site.,"user,system",False
Microsoft Web Apps,Web Apps Private Access,Get Web Apps Private Access,microsoft.web/sites/privateaccess/read,Get data around private site access enablement and authorized Virtual Networks that can access the site.,"user,system",False
Microsoft Web Apps,Web Apps Processes,Get Web Apps Processes,microsoft.web/sites/processes/read,Get Web Apps Processes.,"user,system",False
Microsoft Web Apps,Web Apps Processes Modules,Get Web Apps Processes Modules,microsoft.web/sites/processes/modules/read,Get Web Apps Processes Modules.,"user,system",False
Microsoft Web Apps,Web Apps Processes Threads,Get Web Apps Processes Threads,microsoft.web/sites/processes/threads/read,Get Web Apps Processes Threads.,"user,system",False
Microsoft Web Apps,Web Apps Public Certificates,Delete Web Apps Public Certificates,microsoft.web/sites/publiccertificates/delete,Delete Web Apps Public Certificates.,"user,system",False
Microsoft Web Apps,Web Apps Public Certificates,Get Web Apps Public Certificates,microsoft.web/sites/publiccertificates/read,Get Web Apps Public Certificates.,"user,system",False
Microsoft Web Apps,Web Apps Public Certificates,Update Web Apps Public Certificates,microsoft.web/sites/publiccertificates/write,Update Web Apps Public Certificates.,"user,system",False
Microsoft Web Apps,Web Apps Publishing XML,Get Web Apps Publishing XML,microsoft.web/sites/publishxml/read,Get Web Apps Publishing XML.,"user,system",False
Microsoft Web Apps,Web Apps Recommendation History,Get Web Apps Recommendation History,microsoft.web/sites/recommendationhistory/read,Get Web Apps Recommendation History.,"user,system",False
Microsoft Web Apps,Web Apps Recommendations,Disable Web Apps Recommendations,microsoft.web/sites/recommendations/disable/action,Disable Web Apps Recommendations.,"user,system",False
Microsoft Web Apps,Web Apps Resource Health Metadata,Get Web Apps Resource Health Metadata,microsoft.web/sites/resourcehealthmetadata/read,Get Web Apps Resource Health Metadata.,"user,system",False
Microsoft Web Apps,Web Apps Restore,Get Web Apps Restore,microsoft.web/sites/restore/read,Get Web Apps Restore.,"user,system",False
Microsoft Web Apps,Web Apps Site Extensions,Delete Web Apps Site Extensions,microsoft.web/sites/extensions/delete,Delete Web Apps Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Site Extensions,Delete Web Apps Site Extensions,microsoft.web/sites/siteextensions/delete,Delete Web Apps Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Site Extensions,Get Web Apps Site Extensions,microsoft.web/sites/extensions/read,Get Web Apps Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Site Extensions,Get Web Apps Site Extensions,microsoft.web/sites/siteextensions/read,Get Web Apps Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Site Extensions,Update Web Apps Site Extensions,microsoft.web/sites/extensions/write,Update Web Apps Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Site Extensions,Update Web Apps Site Extensions,microsoft.web/sites/siteextensions/write,Update Web Apps Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Slot Container Log,Get Zipped Container Logs for Web App Slot,microsoft.web/sites/slots/containerlogs/action,Get Zipped Container Logs for Web App Slot.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Discover Web Apps Slots Backups,microsoft.web/sites/slots/backups/action,Discover Web Apps Slots Backups.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Network Trace Web Apps Slots,microsoft.web/sites/slots/networktrace/action,Network Trace Web Apps Slots.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Newpassword Web Apps Slots,microsoft.web/sites/slots/newpassword/action,Newpassword Web Apps Slots.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Recover Web Apps Slots,microsoft.web/sites/slots/recover/action,Recover Web Apps Slots.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Restore Web App Slots From Deleted App,microsoft.web/sites/slots/restorefromdeletedapp/action,Restore Web App Slots From Deleted App.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Restore Web Apps Slot From Backup Blob,microsoft.web/sites/slots/restorefrombackupblob/action,Restore Web Apps Slot From Backup Blob.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Restore Web Apps Slots,microsoft.web/sites/slots/restore/write,Restore Web Apps Slots.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Restore Web Apps Slots Snapshots,microsoft.web/sites/slots/restoresnapshot/action,Restore Web Apps Slots Snapshots.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Sync Web Apps Function Triggers,microsoft.web/sites/slots/host/sync/action,Sync Function Triggers.,"user,system",False
Microsoft Web Apps,Web Apps Slots,Sync Web Apps Slots,microsoft.web/sites/slots/sync/action,Sync Web Apps Slots.,"user,system",False
Microsoft Web Apps,Web Apps Slots Analyze Custom Hostname,Get Web Apps Slots Analyze Custom Hostname,microsoft.web/sites/slots/analyzecustomhostname/read,Get Web Apps Slots Analyze Custom Hostname.,"user,system",False
Microsoft Web Apps,Web Apps Slots Backup,Get Web Apps Slots Backup,microsoft.web/sites/slots/backup/read,Get Web Apps Slots Backup.,"user,system",False
Microsoft Web Apps,Web Apps Slots Backup,Update Web Apps Slots Backup,microsoft.web/sites/slots/backup/write,Update Web Apps Slots Backup.,"user,system",False
Microsoft Web Apps,Web Apps Slots Backups,Delete Web Apps Slots Backups,microsoft.web/sites/slots/backups/delete,Delete Web Apps Slots Backups.,"user,system",False
Microsoft Web Apps,Web Apps Slots Backups,List Web Apps Slots Backups,microsoft.web/sites/slots/backups/list/action,List Web Apps Slots Backups.,"user,system",False
Microsoft Web Apps,Web Apps Slots Backups,Restore Web Apps Slots Backups,microsoft.web/sites/slots/backups/restore/action,Restore Web Apps Slots Backups.,"user,system",False
Microsoft Web Apps,Web Apps Slots Config,Delete Web Apps Slots Config,microsoft.web/sites/slots/config/delete,Delete Web Apps Slots Config.,"user,system",False
Microsoft Web Apps,Web Apps Slots Container Logs,Download Web Apps Slots Container Logs,microsoft.web/sites/slots/containerlogs/download/action,Download Web Apps Slots Container Logs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Continuous Web Jobs,Delete Web Apps Slots Continuous Web Jobs,microsoft.web/sites/slots/continuouswebjobs/delete,Delete Web Apps Slots Continuous Web Jobs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Continuous Web Jobs,Get Web Apps Slots Continuous Web Jobs,microsoft.web/sites/slots/continuouswebjobs/read,Get Web Apps Slots Continuous Web Jobs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Continuous Web Jobs,Start Web Apps Slots Continuous Web Jobs,microsoft.web/sites/slots/continuouswebjobs/start/action,Start Web Apps Slots Continuous Web Jobs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Continuous Web Jobs,Stop Web Apps Slots Continuous Web Jobs,microsoft.web/sites/slots/continuouswebjobs/stop/action,Stop Web Apps Slots Continuous Web Jobs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Deployments,Delete Web Apps Slots Deployments,microsoft.web/sites/slots/deployments/delete,Delete Web Apps Slots Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Slots Deployments,Get Web Apps Slots Deployments,microsoft.web/sites/slots/deployments/read,Get Web Apps Slots Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Slots Deployments,Update Web Apps Slots Deployments,microsoft.web/sites/slots/deployments/write,Update Web Apps Slots Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Slots Deployments Log,Get Web Apps Slots Deployments Log,microsoft.web/sites/slots/deployments/log/read,Get Web Apps Slots Deployments Log.,"user,system",False
Microsoft Web Apps,Web Apps Slots Detectors,Get Web Apps Slots Detectors,microsoft.web/sites/slots/detectors/read,Get Web Apps Slots Detectors.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics,Get Web Apps Slots Diagnostics,microsoft.web/sites/slots/diagnostics/read,Get Web Apps Slots Diagnostics.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics ASP.NET Core,Get Web Apps Slots Diagnostics ASP.NET Core,microsoft.web/sites/slots/diagnostics/aspnetcore/read,Get Web Apps Slots Diagnostics for ASP.NET Core app.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Analysis,Get Web Apps Slots Diagnostics Analysis,microsoft.web/sites/slots/diagnostics/analyses/read,Get Web Apps Slots Diagnostics Analysis.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Analysis,Run Web Apps Slots Diagnostics Analysis,microsoft.web/sites/slots/diagnostics/analyses/execute/Action,Run Web Apps Slots Diagnostics Analysis.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Autoheal,Get Web Apps Slots Diagnostics Autoheal,microsoft.web/sites/slots/diagnostics/autoheal/read,Get Web Apps Slots Diagnostics Autoheal.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Deployment,Get Web Apps Slots Diagnostics Deployment,microsoft.web/sites/slots/diagnostics/deployment/read,Get Web Apps Slots Diagnostics Deployment.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Deployments,Get Web Apps Slots Diagnostics Deployments,microsoft.web/sites/slots/diagnostics/deployments/read,Get Web Apps Slots Diagnostics Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Detector,Get Web Apps Slots Diagnostics Detector,microsoft.web/sites/slots/diagnostics/detectors/read,Get Web Apps Slots Diagnostics Detector.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Detector,Run Web Apps Slots Diagnostics Detector,microsoft.web/sites/slots/diagnostics/detectors/execute/Action,Run Web Apps Slots Diagnostics Detector.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics FREB Analysis,Get Web Apps Slots Diagnostics FREB Analysis,microsoft.web/sites/slots/diagnostics/frebanalysis/read,Get Web Apps Slots Diagnostics FREB Analysis.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Log Analyzer,Get Web Apps Slots Diagnostics Log Analyzer,microsoft.web/sites/slots/diagnostics/loganalyzer/read,Get Web Apps Slots Diagnostics Log Analyzer.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Runtime Availability,Get Web Apps Slots Diagnostics Runtime Availability,microsoft.web/sites/slots/diagnostics/runtimeavailability/read,Get Web Apps Slots Diagnostics Runtime Availability.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Service Health,Get Web Apps Slots Diagnostics Service Health,microsoft.web/sites/slots/diagnostics/servicehealth/read,Get Web Apps Slots Diagnostics Service Health.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site CPU Analysis,Get Web Apps Slots Diagnostics Site CPU Analysis,microsoft.web/sites/slots/diagnostics/sitecpuanalysis/read,Get Web Apps Slots Diagnostics Site CPU Analysis.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site Crashes,Get Web Apps Slots Diagnostics Site Crashes,microsoft.web/sites/slots/diagnostics/sitecrashes/read,Get Web Apps Slots Diagnostics Site Crashes.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site Latency,Get Web Apps Slots Diagnostics Site Latency,microsoft.web/sites/slots/diagnostics/sitelatency/read,Get Web Apps Slots Diagnostics Site Latency.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site Memory Analysis,Get Web Apps Slots Diagnostics Site Memory Analysis,microsoft.web/sites/slots/diagnostics/sitememoryanalysis/read,Get Web Apps Slots Diagnostics Site Memory Analysis.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site Restart Setting Update,Get Web Apps Slots Diagnostics Site Restart Setting Update,microsoft.web/sites/slots/diagnostics/siterestartsettingupdate/read,Get Web Apps Slots Diagnostics Site Restart Setting Update.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site Restart User Initiated,Get Web Apps Slots Diagnostics Site Restart User Initiated,microsoft.web/sites/slots/diagnostics/siterestartuserinitiated/read,Get Web Apps Slots Diagnostics Site Restart User Initiated.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Site Swap,Get Web Apps Slots Diagnostics Site Swap,microsoft.web/sites/slots/diagnostics/siteswap/read,Get Web Apps Slots Diagnostics Site Swap.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Thread Count,Get Web Apps Slots Diagnostics Thread Count,microsoft.web/sites/slots/diagnostics/threadcount/read,Get Web Apps Slots Diagnostics Thread Count.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Worker Process Recycle,Get Web Apps Slots Diagnostics Worker Process Recycle,microsoft.web/sites/slots/diagnostics/workerprocessrecycle/read,Get Web Apps Slots Diagnostics Worker Process Recycle.,"user,system",False
Microsoft Web Apps,Web Apps Slots Diagnostics Workeravailability,Get Web Apps Slots Diagnostics Workeravailability,microsoft.web/sites/slots/diagnostics/workeravailability/read,Get Web Apps Slots Diagnostics Workeravailability.,"user,system",False
Microsoft Web Apps,Web Apps Slots Extensions,Get Web Apps Slots Extensions,microsoft.web/sites/slots/extensions/read,Get Web Apps Slots Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Extensions,Update Web Apps Slots Extensions,microsoft.web/sites/slots/extensions/write,Update Web Apps Slots Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Delete Web Apps Functions Host Function Keys,microsoft.web/sites/slots/host/functionkeys/delete,Delete Functions Host Function keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Delete Web Apps Functions Host System Keys,microsoft.web/sites/slots/host/systemkeys/delete,Delete Functions Host System keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Delete Web Apps Functions Keys,microsoft.web/sites/slots/functions/keys/delete,Delete Function keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Get Web Apps Slots Functions,microsoft.web/sites/slots/functions/read,Get Web Apps Slots Functions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,List Secrets Web Apps Slots Functions,microsoft.web/sites/slots/functions/listsecrets/action,List Secrets Web Apps Slots Functions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,List Web Apps Functions Host Keys,microsoft.web/sites/slots/host/listkeys/action,List Functions Host keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,List Web Apps Functions Keys,microsoft.web/sites/slots/functions/listkeys/action,List Function keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Update Web Apps Functions Host Function Keys,microsoft.web/sites/slots/host/functionkeys/write,Update Functions Host Function keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Update Web Apps Functions Host System Keys,microsoft.web/sites/slots/host/systemkeys/write,Update Functions Host System keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Functions,Update Web Apps Functions Keys,microsoft.web/sites/slots/functions/keys/write,Update Function keys.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hostname Bindings,Delete Web Apps Slots Hostname Bindings,microsoft.web/sites/slots/hostnamebindings/delete,Delete Web Apps Slots Hostname Bindings.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hostname Bindings,Get Web Apps Slots Hostname Bindings,microsoft.web/sites/slots/hostnamebindings/read,Get Web Apps Slots Hostname Bindings.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hostname Bindings,Update Web Apps Slots Hostname Bindings,microsoft.web/sites/slots/hostnamebindings/write,Update Web Apps Slots Hostname Bindings.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hybrid Connection,Delete Web Apps Slots Hybrid Connection,microsoft.web/sites/slots/hybridconnection/delete,Delete Web Apps Slots Hybrid Connection.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hybrid Connection,Get Web Apps Slots Hybrid Connection,microsoft.web/sites/slots/hybridconnection/read,Get Web Apps Slots Hybrid Connection.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hybrid Connection,Update Web Apps Slots Hybrid Connection,microsoft.web/sites/slots/hybridconnection/write,Update Web Apps Slots Hybrid Connection.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hybrid Connection Namespaces Relays,Delete Web Apps Slots Hybrid Connection Namespaces Relays,microsoft.web/sites/slots/hybridconnectionnamespaces/relays/delete,Delete Web Apps Slots Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hybrid Connection Namespaces Relays,Update Web Apps Slots Hybrid Connection Namespaces Relays,microsoft.web/sites/slots/hybridconnectionnamespaces/relays/write,Update Web Apps Slots Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,Web Apps Slots Hybrid Connection Relays,Get Web Apps Slots Hybrid Connection Relays,microsoft.web/sites/slots/hybridconnectionrelays/read,Get Web Apps Slots Hybrid Connection Relays.,"user,system",False
Microsoft Web Apps,Web Apps Slots Instances,Get Web Apps Slots Instances,microsoft.web/sites/slots/instances/read,Get Web Apps Slots Instances.,"user,system",False
Microsoft Web Apps,Web Apps Slots Instances Deployments,Get Web Apps Slots Instances Deployments,microsoft.web/sites/slots/instances/deployments/read,Get Web Apps Slots Instances Deployments.,"user,system",False
Microsoft Web Apps,Web Apps Slots Instances Processes,Delete Web Apps Slots Instances Processes,microsoft.web/sites/slots/instances/processes/delete,Delete Web Apps Slots Instances Processes.,"user,system",False
Microsoft Web Apps,Web Apps Slots Instances Processes,Get Web Apps Slots Instances Processes,microsoft.web/sites/slots/instances/processes/read,Get Web Apps Slots Instances Processes.,"user,system",False
Microsoft Web Apps,Web Apps Slots Instances Processes,Stop Web Apps Slots Instances Processes,microsoft.web/sites/slots/instances/processes/stop/action,Stop Web Apps Slots Instances Processes.,"user,system",False
Microsoft Web Apps,Web Apps Slots Metric Definitions,Get Web Apps Slots Metric Definitions,microsoft.web/sites/slots/metricdefinitions/read,Get Web Apps Slots Metric Definitions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Metrics,Get Web Apps Slots Metrics,microsoft.web/sites/slots/metrics/read,Get Web Apps Slots Metrics.,"user,system",False
Microsoft Web Apps,Web Apps Slots Migrate MySql,Get Web Apps Slots Migrate MySql,microsoft.web/sites/slots/migratemysql/read,Get Web Apps Slots Migrate MySql.,"user,system",False
Microsoft Web Apps,Web Apps Slots Operation Results,Get Web Apps Slots Network Trace Operation Results,microsoft.web/sites/slots/networktraces/operationresults/read,Get Web Apps Slots Network Trace Operation Results.,"user,system",False
Microsoft Web Apps,Web Apps Slots Operation Results,Get Web Apps Slots Operation Results,microsoft.web/sites/slots/operationresults/read,Get Web Apps Slots Operation Results.,"user,system",False
Microsoft Web Apps,Web Apps Slots Operations,Get Web Apps Slots Operations,microsoft.web/sites/slots/operations/read,Get Web Apps Slots Operations.,"user,system",False
Microsoft Web Apps,Web Apps Slots Performance Counters,Get Web Apps Slots Performance Counters,microsoft.web/sites/slots/perfcounters/read,Get Web Apps Slots Performance Counters.,"user,system",False
Microsoft Web Apps,Web Apps Slots Phplogging,Get Web Apps Slots Phplogging,microsoft.web/sites/slots/phplogging/read,Get Web Apps Slots Phplogging.,"user,system",False
Microsoft Web Apps,Web Apps Slots Premier Addons,Delete Web Apps Slots Premier Addons,microsoft.web/sites/slots/premieraddons/delete,Delete Web Apps Slots Premier Addons.,"user,system",False
Microsoft Web Apps,Web Apps Slots Premier Addons,Get Web Apps Slots Premier Addons,microsoft.web/sites/slots/premieraddons/read,Get Web Apps Slots Premier Addons.,"user,system",False
Microsoft Web Apps,Web Apps Slots Premier Addons,Update Web Apps Slots Premier Addons,microsoft.web/sites/slots/premieraddons/write,Update Web Apps Slots Premier Addons.,"user,system",False
Microsoft Web Apps,Web Apps Slots Processes,Get Web Apps Slots Processes,microsoft.web/sites/slots/processes/read,Get Web Apps Slots Processes.,"user,system",False
Microsoft Web Apps,Web Apps Slots Public Certificates,Delete Web Apps Slots Public Certificates,microsoft.web/sites/slots/publiccertificates/delete,Delete Web Apps Slots Public Certificates.,"user,system",False
Microsoft Web Apps,Web Apps Slots Public Certificates,Get Web Apps Slots Public Certificates,microsoft.web/sites/slots/publiccertificates/read,Get Web Apps Slots Public Certificates.,"user,system",False
Microsoft Web Apps,Web Apps Slots Public Certificates,Write Web Apps Slots Public Certificates,microsoft.web/sites/slots/publiccertificates/write,Create or Update Web Apps Slots Public Certificates.,"user,system",False
Microsoft Web Apps,Web Apps Slots Resource Health Metadata,Get Web Apps Slots Resource Health Metadata,microsoft.web/sites/slots/resourcehealthmetadata/read,Get Web Apps Slots Resource Health Metadata.,"user,system",False
Microsoft Web Apps,Web Apps Slots Restore,Get Web Apps Slots Restore,microsoft.web/sites/slots/restore/read,Get Web Apps Slots Restore.,"user,system",False
Microsoft Web Apps,Web Apps Slots Site Extensions,Delete Web Apps Slots Site Extensions,microsoft.web/sites/slots/siteextensions/delete,Delete Web Apps Slots Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Site Extensions,Get Web Apps Slots Site Extensions,microsoft.web/sites/slots/siteextensions/read,Get Web Apps Slots Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Site Extensions,Update Web Apps Slots Site Extensions,microsoft.web/sites/slots/siteextensions/write,Update Web Apps Slots Site Extensions.,"user,system",False
Microsoft Web Apps,Web Apps Slots Snapshots,Get Web Apps Slots Snapshots,microsoft.web/sites/slots/snapshots/read,Get Web Apps Slots Snapshots.,"user,system",False
Microsoft Web Apps,Web Apps Slots Triggered WebJobs,Delete Web Apps Slots Triggered WebJobs,microsoft.web/sites/slots/triggeredwebjobs/delete,Delete Web Apps Slots Triggered WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Triggered WebJobs,Get Web Apps Slots Triggered WebJobs,microsoft.web/sites/slots/triggeredwebjobs/read,Get Web Apps Slots Triggered WebJobs.,"user,system",False
