Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft.DesktopVirtualization,repositoryFolders/repositoryIntegrations,Write repositoryFolders/repositoryIntegrations,Microsoft.DesktopVirtualization/repositoryFolders/repositoryIntegrations/write,Write repositoryFolders/repositoryIntegrations,,False
Microsoft.DesktopVirtualization,resourceTypes,resourceTypes,Microsoft.DesktopVirtualization/resourceTypes/read,Read resourceTypes,,False
Microsoft.DesktopVirtualization,scalingplans,Delete scalingplans,Microsoft.DesktopVirtualization/scalingplans/delete,Delete scalingplans,,False
Microsoft.DesktopVirtualization,scalingplans,Move scalingplans,Microsoft.DesktopVirtualization/scalingplans/move/action,Move scalingplans to another ResourceGroup or Subscription,,False
Microsoft.DesktopVirtualization,scalingplans,Read scalingplans,Microsoft.DesktopVirtualization/scalingplans/read,Read scalingplans,,False
Microsoft.DesktopVirtualization,scalingplans,Write scalingplans,Microsoft.DesktopVirtualization/scalingplans/write,Write scalingplans,,False
Microsoft.DesktopVirtualization,scalingplans/personalSchedules,Delete scalingplans/personalSchedules,Microsoft.DesktopVirtualization/scalingplans/personalSchedules/delete,Delete scalingplans/personalSchedules,,False
Microsoft.DesktopVirtualization,scalingplans/personalSchedules,Read scalingplans/personalSchedules,Microsoft.DesktopVirtualization/scalingplans/personalSchedules/read,Read scalingplans/personalSchedules,,False
Microsoft.DesktopVirtualization,scalingplans/personalSchedules,Write scalingplans/personalSchedules,Microsoft.DesktopVirtualization/scalingplans/personalSchedules/write,Write scalingplans/personalSchedules,,False
Microsoft.DesktopVirtualization,scalingplans/pooledSchedules,Delete scalingplans/pooledSchedules,Microsoft.DesktopVirtualization/scalingplans/pooledSchedules/delete,Delete scalingplans/pooledSchedules,,False
Microsoft.DesktopVirtualization,scalingplans/pooledSchedules,Read scalingplans/pooledSchedules,Microsoft.DesktopVirtualization/scalingplans/pooledSchedules/read,Read scalingplans/pooledSchedules,,False
Microsoft.DesktopVirtualization,scalingplans/pooledSchedules,Write scalingplans/pooledSchedules,Microsoft.DesktopVirtualization/scalingplans/pooledSchedules/write,Write scalingplans/pooledSchedules,,False
Microsoft.DesktopVirtualization,skus,skus,Microsoft.DesktopVirtualization/skus/read,Read skus.,,False
Microsoft.DesktopVirtualization,unregister,unregister,Microsoft.DesktopVirtualization/unregister/action,Action on unregister,,False
Microsoft.DesktopVirtualization,workspaces,Create or update the diagnostic setting,Microsoft.DesktopVirtualization/workspaces/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting,,False
Microsoft.DesktopVirtualization,workspaces,Delete workspaces,Microsoft.DesktopVirtualization/workspaces/delete,Delete workspaces,,False
Microsoft.DesktopVirtualization,workspaces,Get diagnostic setting,Microsoft.DesktopVirtualization/workspaces/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting,,False
Microsoft.DesktopVirtualization,workspaces,Move workspaces,Microsoft.DesktopVirtualization/workspaces/move/action,Move a workspaces to another resource group,,False
Microsoft.DesktopVirtualization,workspaces,Read log definitions,Microsoft.DesktopVirtualization/workspaces/providers/Microsoft.Insights/logDefinitions/read,Gets the available logs,,False
Microsoft.DesktopVirtualization,workspaces,Read workspaces,Microsoft.DesktopVirtualization/workspaces/read,Read workspaces,,False
Microsoft.DesktopVirtualization,workspaces,Write workspaces,Microsoft.DesktopVirtualization/workspaces/write,Write workspaces,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnectionproxies,Delete workspaces/privateendpointconnectionproxies,Microsoft.DesktopVirtualization/workspaces/privateendpointconnectionproxies/delete,Delete workspaces/privateendpointconnectionproxies,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnectionproxies,Read workspaces/privateendpointconnectionproxies,Microsoft.DesktopVirtualization/workspaces/privateendpointconnectionproxies/read,Read workspaces/privateendpointconnectionproxies,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnectionproxies,Write workspaces/privateendpointconnectionproxies,Microsoft.DesktopVirtualization/workspaces/privateendpointconnectionproxies/write,Write workspaces/privateendpointconnectionproxies,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnectionproxies,validate,Microsoft.DesktopVirtualization/workspaces/privateendpointconnectionproxies/validate/action,Validates the private endpoint connection proxy,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnectionproxies/operationresults,operationresults,Microsoft.DesktopVirtualization/workspaces/privateendpointconnectionproxies/operationresults/read,Gets operation result on private endpoint connection proxy,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnections,Delete workspaces/privateendpointconnections,Microsoft.DesktopVirtualization/workspaces/privateendpointconnections/delete,Delete workspaces/privateendpointconnections,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnections,Read workspaces/privateendpointconnections,Microsoft.DesktopVirtualization/workspaces/privateendpointconnections/read,Read workspaces/privateendpointconnections,,False
Microsoft.DesktopVirtualization,workspaces/privateendpointconnections,Write workspaces/privateendpointconnections,Microsoft.DesktopVirtualization/workspaces/privateendpointconnections/write,Write workspaces/privateendpointconnections,,False
Microsoft.DesktopVirtualization,workspaces/privatelinkresources,privatelinkresources,Microsoft.DesktopVirtualization/workspaces/privatelinkresources/read,Read privatelinkresources,,False
