Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Container Service,Leases,Deletes/DeletesCollection leases resource,Microsoft.ContainerService/fleets/coordination.k8s.io/leases/delete,Deletes leases,"user,system",True
Microsoft Container Service,Leases,Gets/List leases resource,Microsoft.ContainerService/managedClusters/coordination.k8s.io/leases/read,Reads leases,"user,system",True
Microsoft Container Service,Leases,Gets/List leases resource,Microsoft.ContainerService/fleets/coordination.k8s.io/leases/read,Reads leases,"user,system",True
Microsoft Container Service,Limitranges,Creates/Updates limitranges resource,Microsoft.ContainerService/managedClusters/limitranges/write,Writes limitranges,"user,system",True
Microsoft Container Service,Limitranges,Creates/Updates limitranges resource,Microsoft.ContainerService/fleets/limitranges/write,Writes limitranges,"user,system",True
Microsoft Container Service,Limitranges,Deletes/DeletesCollection limitranges resource,Microsoft.ContainerService/managedClusters/limitranges/delete,Deletes limitranges,"user,system",True
Microsoft Container Service,Limitranges,Deletes/DeletesCollection limitranges resource,Microsoft.ContainerService/fleets/limitranges/delete,Deletes limitranges,"user,system",True
Microsoft Container Service,Limitranges,Gets/List limitranges resource,Microsoft.ContainerService/managedClusters/limitranges/read,Reads limitranges,"user,system",True
Microsoft Container Service,Limitranges,Gets/List limitranges resource,Microsoft.ContainerService/fleets/limitranges/read,Reads limitranges,"user,system",True
Microsoft Container Service,Livez,Gets/List livez resource,Microsoft.ContainerService/managedClusters/livez/read,Reads livez,"user,system",True
Microsoft Container Service,Livez,Gets/List livez resource,Microsoft.ContainerService/fleets/livez/read,Reads livez,"user,system",True
Microsoft Container Service,Livez/Autoregister-Completion,Gets/List autoregister-completion resource,Microsoft.ContainerService/managedClusters/livez/autoregister-completion/read,Reads autoregister-completion,"user,system",True
Microsoft Container Service,Livez/Autoregister-Completion,Gets/List autoregister-completion resource,Microsoft.ContainerService/fleets/livez/autoregister-completion/read,Reads autoregister-completion,"user,system",True
Microsoft Container Service,Livez/Etcd,Gets/List etcd resource,Microsoft.ContainerService/managedClusters/livez/etcd/read,Reads etcd,"user,system",True
Microsoft Container Service,Livez/Etcd,Gets/List etcd resource,Microsoft.ContainerService/fleets/livez/etcd/read,Reads etcd,"user,system",True
Microsoft Container Service,Livez/Log,Gets/List log resource,Microsoft.ContainerService/managedClusters/livez/log/read,Reads log,"user,system",True
Microsoft Container Service,Livez/Log,Gets/List log resource,Microsoft.ContainerService/fleets/livez/log/read,Reads log,"user,system",True
Microsoft Container Service,Livez/Ping,Gets/List ping resource,Microsoft.ContainerService/managedClusters/livez/ping/read,Reads ping,"user,system",True
Microsoft Container Service,Livez/Ping,Gets/List ping resource,Microsoft.ContainerService/fleets/livez/ping/read,Reads ping,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Apiservice-Openapi-Controller,Gets/List apiservice-openapi-controller resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/apiservice-openapi-controller/read,Reads apiservice-openapi-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Apiservice-Openapi-Controller,Gets/List apiservice-openapi-controller resource,Microsoft.ContainerService/fleets/livez/poststarthook/apiservice-openapi-controller/read,Reads apiservice-openapi-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Apiservice-Registration-Controller,Gets/List apiservice-registration-controller resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/apiservice-registration-controller/read,Reads apiservice-registration-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Apiservice-Registration-Controller,Gets/List apiservice-registration-controller resource,Microsoft.ContainerService/fleets/livez/poststarthook/apiservice-registration-controller/read,Reads apiservice-registration-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Apiservice-Status-Available-Controller,Gets/List apiservice-status-available-controller resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/apiservice-status-available-controller/read,Reads apiservice-status-available-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Apiservice-Status-Available-Controller,Gets/List apiservice-status-available-controller resource,Microsoft.ContainerService/fleets/livez/poststarthook/apiservice-status-available-controller/read,Reads apiservice-status-available-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Bootstrap-Controller,Gets/List bootstrap-controller resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/bootstrap-controller/read,Reads bootstrap-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Bootstrap-Controller,Gets/List bootstrap-controller resource,Microsoft.ContainerService/fleets/livez/poststarthook/bootstrap-controller/read,Reads bootstrap-controller,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Bootstrap-Roles,Gets/List bootstrap-roles resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/rbac/bootstrap-roles/read,Reads bootstrap-roles,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Bootstrap-Roles,Gets/List bootstrap-roles resource,Microsoft.ContainerService/fleets/livez/poststarthook/rbac/bootstrap-roles/read,Reads bootstrap-roles,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Bootstrap-System-Priority-Classes,Gets/List bootstrap-system-priority-classes resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/scheduling/bootstrap-system-priority-classes/read,Reads bootstrap-system-priority-classes,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Bootstrap-System-Priority-Classes,Gets/List bootstrap-system-priority-classes resource,Microsoft.ContainerService/fleets/livez/poststarthook/scheduling/bootstrap-system-priority-classes/read,Reads bootstrap-system-priority-classes,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Ca-Registration,Gets/List ca-registration resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/ca-registration/read,Reads ca-registration,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Ca-Registration,Gets/List ca-registration resource,Microsoft.ContainerService/fleets/livez/poststarthook/ca-registration/read,Reads ca-registration,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Crd-Informer-Synced,Gets/List crd-informer-synced resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/crd-informer-synced/read,Reads crd-informer-synced,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Crd-Informer-Synced,Gets/List crd-informer-synced resource,Microsoft.ContainerService/fleets/livez/poststarthook/crd-informer-synced/read,Reads crd-informer-synced,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Generic-Apiserver-Start-Informers,Gets/List generic-apiserver-start-informers resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/generic-apiserver-start-informers/read,Reads generic-apiserver-start-informers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Generic-Apiserver-Start-Informers,Gets/List generic-apiserver-start-informers resource,Microsoft.ContainerService/fleets/livez/poststarthook/generic-apiserver-start-informers/read,Reads generic-apiserver-start-informers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Kube-Apiserver-Autoregistration,Gets/List kube-apiserver-autoregistration resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/kube-apiserver-autoregistration/read,Reads kube-apiserver-autoregistration,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Kube-Apiserver-Autoregistration,Gets/List kube-apiserver-autoregistration resource,Microsoft.ContainerService/fleets/livez/poststarthook/kube-apiserver-autoregistration/read,Reads kube-apiserver-autoregistration,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Apiextensions-Controllers,Gets/List start-apiextensions-controllers resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/start-apiextensions-controllers/read,Reads start-apiextensions-controllers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Apiextensions-Controllers,Gets/List start-apiextensions-controllers resource,Microsoft.ContainerService/fleets/livez/poststarthook/start-apiextensions-controllers/read,Reads start-apiextensions-controllers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Apiextensions-Informers,Gets/List start-apiextensions-informers resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/start-apiextensions-informers/read,Reads start-apiextensions-informers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Apiextensions-Informers,Gets/List start-apiextensions-informers resource,Microsoft.ContainerService/fleets/livez/poststarthook/start-apiextensions-informers/read,Reads start-apiextensions-informers,"user,system",True
