Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft SQL Database,Azure SQL Managed Database Table,Get a managed database table,Microsoft.Sql/managedInstances/databases/schemas/tables/read,Get a managed database table,,False
Microsoft SQL Database,Azure SQL Managed Database Transparent Data Encryption,Get managed database Transparent Data Encryption,Microsoft.Sql/managedInstances/databases/transparentDataEncryption/read,Retrieve details of the database Transparent Data Encryption on a given managed database,,False
Microsoft SQL Database,Azure SQL Managed Database Transparent Data Encryption,Update managed database Transparent Data Encryption,Microsoft.Sql/managedInstances/databases/transparentDataEncryption/write,Change the database Transparent Data Encryption for a given managed database,,False
Microsoft SQL Database,Azure SQL Managed Instance,Azure SQL Managed Instance Start operation.,Microsoft.Sql/managedInstances/start/action,Starts a given Azure SQL Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Azure SQL Managed Instance Stop operation.,Microsoft.Sql/managedInstances/stop/action,Stops a given Azure SQL Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Create or Update Azure SQL Managed instance,Microsoft.Sql/managedInstances/write,Creates a managed instance with the specified parameters or update the properties or tags for the specified managed instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Delete Azure SQL Managed instance,Microsoft.Sql/managedInstances/delete,Deletes an existing  managed instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Get Azure SQL Managed Instance Start Azure async operation.,Microsoft.Sql/locations/startManagedInstanceAzureAsyncOperation/read,Gets Azure SQL Managed Instance Start Azure async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Get Azure SQL Managed Instance Start operation result.,Microsoft.Sql/locations/startManagedInstanceOperationResults/read,Gets Azure SQL Managed Instance Start operation result.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Get Azure SQL Managed Instance Stop Azure async operation.,Microsoft.Sql/locations/stopManagedInstanceAzureAsyncOperation/read,Gets Azure SQL Managed Instance Stop Azure async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Get Azure SQL Managed Instance Stop operation result.,Microsoft.Sql/locations/stopManagedInstanceOperationResults/read,Gets Azure SQL Managed Instance Stop operation result.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Gets the list of the outbound network dependencies for the given managed instance.,Microsoft.Sql/managedInstances/outboundNetworkDependenciesEndpoints/read,Gets the list of the outbound network dependencies for the given managed instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Issue failover on the managed instance.,Microsoft.Sql/managedInstances/failover/action,Customer initiated managed instance failover.,,False
Microsoft SQL Database,Azure SQL Managed Instance,List/Get Azure SQL Managed instances(s),Microsoft.Sql/managedInstances/read,Return the list of managed instances or gets the properties for the specified managed instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Reevaluates the inaccessibility state of all managed databases.,Microsoft.Sql/managedInstances/reevaluateInaccessibleDatabaseState/action,Reevaluates the inaccessibility state of all managed databases.,,False
Microsoft SQL Database,Azure SQL Managed Instance,Returns the existing SQL Server Trust Groups by Managed Instance name,Microsoft.Sql/managedInstances/serverTrustGroups/read,Returns the existing SQL Server Trust Groups by Managed Instance name,,False
Microsoft SQL Database,Azure SQL Managed Instance,Validates customer managed key.,Microsoft.Sql/managedInstances/validateAzureKeyVaultEncryptionKey/action,Validates customer managed key.,,False
Microsoft SQL Database,Azure SQL Managed Instance DTC,Azure SQL Managed Instance DTC Get/List operation.,Microsoft.Sql/managedInstances/dtc/read,Gets properties for the specified Azure SQL Managed Instance DTC.,,False
Microsoft SQL Database,Azure SQL Managed Instance DTC,Azure SQL Managed Instance DTC update operation.,Microsoft.Sql/managedInstances/dtc/write,Updates Azure SQL Managed Instance's DTC properties for the specified instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance DTC,Get Azure SQL Managed Instance DTC Azure async operation.,Microsoft.Sql/locations/managedInstanceDtcAzureAsyncOperation/read,Gets the status of Azure SQL Managed Instance DTC Azure async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance Database ledger digest upload settings,Disable uploading ledger digests,Microsoft.Sql/managedInstances/databases/ledgerDigestUploads/disable/action,Disable uploading ledger digests,,False
Microsoft SQL Database,Azure SQL Managed Instance Database ledger digest upload settings,Enable uploading ledger digests,Microsoft.Sql/managedInstances/databases/ledgerDigestUploads/write,Enable uploading ledger digests ,,False
Microsoft SQL Database,Azure SQL Managed Instance Database ledger digest upload settings,Gets in-progress operations of ledger digest upload settings,Microsoft.Sql/locations/managedLedgerDigestUploadsAzureAsyncOperation/read,Gets in-progress operations of ledger digest upload settings,,False
Microsoft SQL Database,Azure SQL Managed Instance Database ledger digest upload settings,Gets in-progress operations of ledger digest upload settings,Microsoft.Sql/locations/managedLedgerDigestUploadsOperationResults/read,Gets in-progress operations of ledger digest upload settings,,False
Microsoft SQL Database,Azure SQL Managed Instance Database ledger digest upload settings,Read ledger digest upload settings,Microsoft.Sql/managedInstances/databases/ledgerDigestUploads/read,Read ledger digest upload settings,,False
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,Creates distributed availability groups with a specified parameters.,Microsoft.Sql/managedInstances/distributedAvailabilityGroups/write,Creates distributed availability groups with a specified parameters.,,False
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,Delete a distributed availability group.,Microsoft.Sql/managedInstances/distributedAvailabilityGroups/delete,Deletes a distributed availability group.,,False
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,Gets the status of a long term distributed availability groups async operation on Azure Sql Managed Instance.,Microsoft.Sql/locations/distributedAvailabilityGroupsOperationResults/read,Gets the status of a long term distributed availability groups async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,Gets the status of a long term distributed availability groups async operation.,Microsoft.Sql/locations/distributedAvailabilityGroupsAzureAsyncOperation/read,Gets the status of a long term distributed availability groups async operation on Azure Sql Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,List/Get Azure SQL Managed instance distributed availability groups.,Microsoft.Sql/managedInstances/distributedAvailabilityGroups/read,Return the list of distributed availability groups or gets the properties for the specified distributed availability group.,,False
