Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Azure Monitor,AddonAzureBackupStorage,Read AddonAzureBackupStorage data,Microsoft.Insights/Logs/AddonAzureBackupStorage/Read,Read data from the AddonAzureBackupStorage table,,False
Microsoft Azure Monitor,AegDeliveryFailureLogs,Read AegDeliveryFailureLogs data,Microsoft.Insights/Logs/AegDeliveryFailureLogs/Read,Read data from the AegDeliveryFailureLogs table,,False
Microsoft Azure Monitor,AegPublishFailureLogs,Read AegPublishFailureLogs data,Microsoft.Insights/Logs/AegPublishFailureLogs/Read,Read data from the AegPublishFailureLogs table,,False
Microsoft Azure Monitor,Alert,Read Alert data,Microsoft.Insights/Logs/Alert/Read,Read data from the Alert table,,False
Microsoft Azure Monitor,Alert Rule Incident resource,Read classic metric alert incidents,Microsoft.Insights/AlertRules/Incidents/Read,Read a classic metric alert incident,,False
Microsoft Azure Monitor,AlertHistory,Read AlertHistory data,Microsoft.Insights/Logs/AlertHistory/Read,Read data from the AlertHistory table,,False
Microsoft Azure Monitor,AmlComputeClusterEvent,Read AmlComputeClusterEvent data,Microsoft.Insights/Logs/AmlComputeClusterEvent/Read,Read data from the AmlComputeClusterEvent table,,False
Microsoft Azure Monitor,AmlComputeClusterNodeEvent,Read AmlComputeClusterNodeEvent data,Microsoft.Insights/Logs/AmlComputeClusterNodeEvent/Read,Read data from the AmlComputeClusterNodeEvent table,,False
Microsoft Azure Monitor,AmlComputeCpuGpuUtilization,Read AmlComputeCpuGpuUtilization data,Microsoft.Insights/Logs/AmlComputeCpuGpuUtilization/Read,Read data from the AmlComputeCpuGpuUtilization table,,False
Microsoft Azure Monitor,AmlComputeJobEvent,Read AmlComputeJobEvent data,Microsoft.Insights/Logs/AmlComputeJobEvent/Read,Read data from the AmlComputeJobEvent table,,False
Microsoft Azure Monitor,AmlRunStatusChangedEvent,Read AmlRunStatusChangedEvent data,Microsoft.Insights/Logs/AmlRunStatusChangedEvent/Read,Read data from the AmlRunStatusChangedEvent table,,False
Microsoft Azure Monitor,ApiManagementGatewayLogs,Read ApiManagementGatewayLogs data,Microsoft.Insights/Logs/ApiManagementGatewayLogs/Read,Read data from the ApiManagementGatewayLogs table,,False
Microsoft Azure Monitor,AppAvailabilityResults,Read AppAvailabilityResults data,Microsoft.Insights/Logs/AppAvailabilityResults/Read,Read data from the AppAvailabilityResults table,,False
Microsoft Azure Monitor,AppBrowserTimings,Read AppBrowserTimings data,Microsoft.Insights/Logs/AppBrowserTimings/Read,Read data from the AppBrowserTimings table,,False
Microsoft Azure Monitor,AppCenterError,Read AppCenterError data,Microsoft.Insights/Logs/AppCenterError/Read,Read data from the AppCenterError table,,False
Microsoft Azure Monitor,AppDependencies,Read AppDependencies data,Microsoft.Insights/Logs/AppDependencies/Read,Read data from the AppDependencies table,,False
Microsoft Azure Monitor,AppEvents,Read AppEvents data,Microsoft.Insights/Logs/AppEvents/Read,Read data from the AppEvents table,,False
Microsoft Azure Monitor,AppExceptions,Read AppExceptions data,Microsoft.Insights/Logs/AppExceptions/Read,Read data from the AppExceptions table,,False
Microsoft Azure Monitor,AppMetrics,Read AppMetrics data,Microsoft.Insights/Logs/AppMetrics/Read,Read data from the AppMetrics table,,False
Microsoft Azure Monitor,AppPageViews,Read AppPageViews data,Microsoft.Insights/Logs/AppPageViews/Read,Read data from the AppPageViews table,,False
Microsoft Azure Monitor,AppPerformanceCounters,Read AppPerformanceCounters data,Microsoft.Insights/Logs/AppPerformanceCounters/Read,Read data from the AppPerformanceCounters table,,False
Microsoft Azure Monitor,AppPlatformLogsforSpring,Read AppPlatformLogsforSpring data,Microsoft.Insights/Logs/AppPlatformLogsforSpring/Read,Read data from the AppPlatformLogsforSpring table,,False
Microsoft Azure Monitor,AppPlatformSystemLogs,Read AppPlatformSystemLogs data,Microsoft.Insights/Logs/AppPlatformSystemLogs/Read,Read data from the AppPlatformSystemLogs table,,False
Microsoft Azure Monitor,AppRequests,Read AppRequests data,Microsoft.Insights/Logs/AppRequests/Read,Read data from the AppRequests table,,False
Microsoft Azure Monitor,AppServiceAntivirusScanLogs,Read AppServiceAntivirusScanLogs data,Microsoft.Insights/Logs/AppServiceAntivirusScanLogs/Read,Read data from the AppServiceAntivirusScanLogs table,,False
Microsoft Azure Monitor,AppServiceAppLogs,Read AppServiceAppLogs data,Microsoft.Insights/Logs/AppServiceAppLogs/Read,Read data from the AppServiceAppLogs table,,False
Microsoft Azure Monitor,AppServiceAuditLogs,Read AppServiceAuditLogs data,Microsoft.Insights/Logs/AppServiceAuditLogs/Read,Read data from the AppServiceAuditLogs table,,False
Microsoft Azure Monitor,AppServiceConsoleLogs,Read AppServiceConsoleLogs data,Microsoft.Insights/Logs/AppServiceConsoleLogs/Read,Read data from the AppServiceConsoleLogs table,,False
Microsoft Azure Monitor,AppServiceEnvironmentPlatformLogs,Read AppServiceEnvironmentPlatformLogs data,Microsoft.Insights/Logs/AppServiceEnvironmentPlatformLogs/Read,Read data from the AppServiceEnvironmentPlatformLogs table,,False
